id,shop_code_vaccine,shop_name_vaccine,shop_code_lc,shop_name_lc,shop_type,status,effective_from_date,effective_to_date,is_deleted,etl_date,etl_by,primary_checksum,record_checksum
None,58146,"VX DAG 170 B?c S?n, P. An Khê",80470,"LC DAG 30C Cao S?n Pháo, P. An Khê",VT,TRUE,3/6/2025,3/7/2050,FALSE,9/4/2025,DataBricks,ce3a4307efdb7d0ceb25545bbef23daa,1dea9d6df7c2732cf343990f21ca56ec
None,58144,"VX HCM 44 ???ng S? 7, X. Long H?i",80777,"LC HCM 192A Võ Th? Sáu, X. Long ?i?n",VT,TRUE,3/14/2025,3/15/2050,FALSE,9/4/2025,DataBricks,b07cc5b2c41ae95dd829324a4bbfd84a,6aecf03951eb69262af369ca9c141ff6
None,58095,"VX HCM 278 Ph?m Ng? Lão, P. H?nh Thông",81890,"LC HCM 650 Nguy?n Ki?m, P. ??c Nhu?n",VT,TRUE,3/1/2025,3/2/2050,FALSE,9/4/2025,DataBricks,2132555aea7bd630451dcd0298292af7,65af87031cb9032a5b8f23b16afebe8d
None,58019,"VX BNH 300 Lê L?i, P. B?c Giang",81368,"LC BNH 640 X??ng Giang, P. B?c Giang",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,a7b473a2b3c3a0b7c84dc9af9301ab0b,3cb981ae0196e53cae54880cd5209ad3
None,58020,"VX HPG 313 Hai Bà Tr?ng, P. An Biên",81271,"LC HPG 402 Ngô Gia T?, P. H?i An",VT,TRUE,4/1/2025,4/2/2050,FALSE,9/4/2025,DataBricks,6f539630c5d3c321be718c97311a2bfc,f8ce06671d9d736d0ff14f40185d28b2
None,58050,"VX PTO 880 Cù Chính Lan, P. Hòa Bình",80705,"LC PTO 2 ?inh Tiên Hoàng, P. Hòa Bình",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,3e70b7d177810b8febddcbd9ab37a556,419f03f99e47325163ae2374bbf351ac
None,58037,"VX HNI 216 Thái Hà, P. ??ng ?a",80172,"LC HNI 33 Núi Trúc, P. Gi?ng Võ",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,7cd90a30e7d5c1927cb5d1adf11f90d6,edf1e8bf4f9ba044b9adf3b943541c5d
None,58137,"VX HNI 7-9-11 B?c S?n, P. Ch??ng M?",81309,"LC HNI 13 T? 4 Khu Xuân Hà, X. Xuân Mai",VT,TRUE,2/13/2025,2/14/2050,FALSE,9/4/2025,DataBricks,420f83e244211d2941bab6368dfda301,356f4c89628fe08b125ffea2a8850f6f
None,58142,"VX SLA 6-8 Nguy?n L??ng B?ng, P. Tô Hi?u",82028,"LC SLA T? 5, P. Tô Hi?u",VT,TRUE,2/27/2025,2/28/2050,FALSE,9/4/2025,DataBricks,55810cc4e758964ede486f13357fdafe,0bbffe2bfe032bf84e054b756e2c124e
None,58096,"VX VLG 17A ???ng 29/3, X. Ba Tri",81130,"LC VLG Qu?c L? 57C, X. Tân Th?y",VT,TRUE,7/5/2024,1/1/2051,FALSE,9/4/2025,DataBricks,24e1bfeca2ce6c7b156a1e5019223463,fd95d3479eba54f13a75f1a11afbc8d4
None,58201,"VX HCM 125/1-125/1A-125/2 Nguy?n ?nh Th?, X. Bà ?i?m",82338,"LC HCM 125/1-125/1A-125/2 Nguy?n ?nh Th?, X. Bà ?i?m",VTTTTC,TRUE,8/1/2025,8/2/2050,FALSE,9/4/2025,DataBricks,2917823ab145de72acd7cd1b3e1b0b43,2a28e75edf588185dac164332949e525
None,58134,"VX DAG 279 Phan Châu Trinh, P. Tam K?",82211,"LC DAG 333 Tr?n Cao Vân, P. H??ng Trà",VT,TRUE,8/1/2025,8/2/2050,FALSE,9/4/2025,DataBricks,5046fdd801f93f73aed7d35068b9ca9e,5f5d2f342bfe3318b1a25eff8ea9a822
None,58067,"VX HTH 81 H?i Th??ng Lãn Ông, P. Thành Sen",81318,"LC HTH 530 Hà Huy T?p, P. Thành Sen",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,73d6010a6f3bdb389e20239c79ca4f8d,12f3bcce2a1b6fb265c53aab5a5d6cd4
None,58065,"VX DNI 836-838 Phú Ri?ng ??, P. Bình Ph??c",80229,"LC DNI 134 ?i?u Ông, P. Bình Ph??c",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,305d43d58d5f8cfc87e338c64afd10cb,eddd2f43ea17d34c71e3bed9593948b2
None,58145,"VX HCM 1086 Lê V?n L??ng, X. Nhà Bè",81377,"LC HCM 102/5 Nguy?n V?n T?o, X. Hi?P Ph??c",VT,TRUE,3/6/2025,3/7/2050,FALSE,9/4/2025,DataBricks,91b159c84cad601a49f84bce540659cf,261cbb73676fb2264fd9db2642d74ee9
None,58117,"VX QTI 202 Quang Trung, P. B?c Gianh",80472,"LC QTI 80 Hùng V??ng, P. Ba ??n",VT,TRUE,8/22/2024,9/7/2050,FALSE,9/4/2025,DataBricks,3f04356d9abfb3ea7896102ae0f6eece,81833fc640af7c675e70dea9191cb749
None,58068,"VX HCM 340-344 Qu?c L? 55, X. H? Tràm",81220,"LC HCM 82 Ven Bi?n, X. Bình Châu",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,2b2b37f190e295b925495019387f14fb,c2d95b247c443ef4cf0667d6e448ff9e
None,58026,"VX NAN 357 Nguy?n V?n C?, P. Thành Vinh",80167,"LC NAN 357 Nguy?n V?n C?, P. Thành Vinh",VTTTTC,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,39d9c5bbfe771f7f004431de742db69d,21705ade4df1830ba34aaf6b9d176e0f
None,58130,"VX CTO 01 ???ng 3/2, P. Ninh Ki?u",80408,"LC CTO 294A Cách M?ng Tháng 8, P. Bình Th?y",VT,TRUE,12/27/2024,12/28/2050,FALSE,9/4/2025,DataBricks,4474b5404edc73c1acd12c9213b20b2e,491e9f7bdc6c43eaf2942e166f268535
None,58067,"VX HTH 81 H?i Th??ng Lãn Ông, P. Thành Sen",81266,"LC HTH 140 Hà Huy T?p, X. C?m Xuyên",VT,TRUE,3/1/2025,3/2/2050,FALSE,9/4/2025,DataBricks,ca2a81a2ff387a7e89c198fefbf494ac,67ea89baa0d89cd941e1a6a422b2513d
None,58139,"VX HNI 39 Tây Cao T?c, X. Thiên L?c",80944,"LC HNI 29 T? 4, Ch? Trung Tâm ?ông Anh, X. ?ông Anh",VT,TRUE,2/20/2025,2/21/2050,FALSE,9/4/2025,DataBricks,303a8c022341eed54c238da4dd7e80c7,d34618e5a1a5739d1c2df60b5b784062
None,58202,"VX HNI 56 Nguy?n Trãi, P. Thanh Xuân",80376,"LC HNI 72 Quan Nhân, P. Thanh Xuân",VT,TRUE,8/13/2025,8/14/2050,FALSE,9/4/2025,DataBricks,9b18a20c1ff63b4d9210044f0208fcb8,93b25dbad933beebf0fa11f4558161b5
None,58016,"VX GLI 02 Lý Th??ng Ki?t, P. Quy Nh?n",81347,"LC GLI 171 ?ào T?n, P. Quy Nh?n ?ông",VT,TRUE,2/1/2025,2/2/2050,FALSE,9/4/2025,DataBricks,5366d73cac6eea90d7e2cf8c7783261d,dc6594c8d2eb117df3f66a9a825047b7
None,58049,"VX LSN 28 Tr?n ??ng Ninh, P. K? L?a",80405,"LC LSN 4 Ngô Quy?n, P. ?ông Kinh",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,20a9a65b5da72af0da6d016c76ec77ed,876ae1903836354360ee0e6509f68677
None,58056,"VX HCM 245A Nguy?n Th? Tú, P. Bình Tân",81776,"LC HCM 163 Quách ?iêu, X. V?nh L?c",VT,TRUE,8/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,206eaf4143474234e16a0c467a3b2d8e,5ab97e285f95c8d87349aa59cce8c845
None,58198,"VX HCM 123 Nguy?n ?nh Th?, P. Tân Th?i Hi?P",81975,"LC HCM 355A D??ng Th? M??i, P. Trung M? Tây",VT,TRUE,6/28/2025,6/29/2050,FALSE,9/4/2025,DataBricks,ef23ebf6004bb823cddd52040a0a4584,5b0ab3134c06790c67ea978fc6731c2f
None,58119,"VX NBH 74 Biên Hòa, P. Ph? Lý",81097,"LC NBH 439 Tr?n H?ng ??o, P. Ph? Lý",VT,TRUE,9/26/2024,9/27/2050,FALSE,9/4/2025,DataBricks,cd12cf478c326248d837934212beaa0b,84fa469542a04bd432f1093f87fb3178
None,58191,"VX DLK 389 Hùng V??ng, P. Buôn H?",81262,"LC DLK 500 Hùng V??ng, P. Buôn H?",VT,TRUE,6/28/2025,6/29/2050,FALSE,9/4/2025,DataBricks,ed5910c6c011ffba3b971ecc17aabffa,40cfcd15da9b77f3e3ed670a330641b5
None,58038,"VX HCM 1008-1010 Âu C?, P. Tân Bình",81219,"LC HCM 305 Tân S?n Nhì, P. Tân S?n Nhì",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,9043a245ae0bbcd1d300a935c6fa731d,ca49d1890e96b1e832268ee5af1b7bf8
None,58130,"VX CTO 01 ???ng 3/2, P. Ninh Ki?u",80113,"LC CTO 125 Quang Trung, P. Ninh Ki?u",VT,TRUE,12/27/2024,12/28/2050,FALSE,9/4/2025,DataBricks,1f6c7b0f64379f93884ddf31fc781e25,5d9009df137f3a9fd5ce526a713e0a26
None,58076,"VX DBN 1060 Võ Nguyên Giáp, P. ?i?n Biên Ph?",80879,"LC DBN 1066-1068 Võ Nguyên Giáp, P. ?i?n Biên Ph?",VTTTTC,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,7b2425e9d1fcf4569068dfc0399845b2,b4a0e911786fa5ce2f881dc10e1e8421
None,58141,"VX CTO Tr?n H?ng ??o, P. V? Thanh",82040,"LC CTO Th?a 4056, B?n ?? 02, X. Tân Hòa",VT,TRUE,2/20/2025,2/21/2050,FALSE,9/4/2025,DataBricks,ba94aabb97607e47066fc23797b2054e,e2442576470029f0cd7da6f320d4e7ed
None,58099,"VX HCM 261-263 Khánh H?i, P. Khánh H?i",81229,"LC HCM 302 Tôn ??n, P. V?nh H?i",VT,TRUE,7/12/2024,1/1/2051,FALSE,9/4/2025,DataBricks,9bc27471ecc3f02059e3c10956a3d496,80025d478653d8c3602bf4cb0313eeed
None,58026,"VX NAN 357 Nguy?n V?n C?, P. Thành Vinh",82231,"LC NAN 416 Nguy?n Trãi, P. Vinh Phú",VT,TRUE,8/1/2025,8/2/2050,FALSE,9/4/2025,DataBricks,8b5bb410138f261c14e126cd04c9e926,f7368fc9c72134d8f8b9c148709252a0
None,58067,"VX HTH 81 H?i Th??ng Lãn Ông, P. Thành Sen",81434,"LC HTH 184 Nguy?n Công Tr?, P. Thành Sen",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,563b627327478b83829c0f8ef8751086,e3032a9ecd3ac0f02561a334870f2d0f
None,58022,"VX DTP 248A Tr?n H?ng ??o, P. ??o Th?nh",80056,"LC DTP 95 ?inh B? L?nh, P. M? Tho",VT,TRUE,7/15/2025,7/16/2050,FALSE,9/4/2025,DataBricks,cb99f9a3bf7d1c171c9cbdd4f5f7ccbe,dd08596eef6b67f375571cd9ca00287b
None,58167,"VX HCM 268 Lê H?ng Phong, X. Ngãi Giao",82141,"LC HCM 268 Lê H?ng Phong, X. Ngãi Giao",VTTTTC,TRUE,5/8/2025,5/9/2050,FALSE,9/4/2025,DataBricks,77cb33077421f8f09a281b2792bc7ea6,66dcbd388fb69eae589683085a30a561
None,58192,"VX HCM 284 Nguy?n V?n T?ng, P. Long Bình",81553,"LC HCM 791 Nguy?n Xi?n, P. Long Bình",VT,TRUE,7/3/2025,7/4/2050,FALSE,9/4/2025,DataBricks,58c12c4c3f4c8c98f5a9588df358c49d,af2052ea620ca7339165f90b03580536
None,58081,"VX HCM Qu?c L? 51, P. Phú M?",81972,"LC HCM Võ V?n Ki?t, P. Tân Thành",VT,TRUE,11/1/2024,11/2/2050,FALSE,9/4/2025,DataBricks,d57c99462595da0884069941c4ae9fd8,f2b4b4a892b956313c8b838d6daa65af
None,58132,"VX QNH 95 V?nh Thông, P. M?o Khê",81716,"LC QNH 91 V?nh Thông, P. M?o Khê",VT,TRUE,2/6/2025,2/7/2050,FALSE,9/4/2025,DataBricks,db8ca5b9068b497b83bca475fbb29b30,b28370315cd956ab8733e046de1d512b
None,58174,"VX DNI 2552-2554 Hùng V??ng, X. Xuân L?c",81296,"LC DNI 1030 Qu?c L? 1A, X. Xuân Hòa",VT,TRUE,5/15/2025,5/16/2050,FALSE,9/4/2025,DataBricks,285722fa7ed39db51e83e298cf565007,15c0fc232ed8963700cfa81aa4f6aa1d
None,58097,"VX KHA 226 Th?ng Nh?t, P. Phan Rang",80310,"LC KHA 226 Th?ng Nh?t, P. Phan Rang",VTTTTC,TRUE,7/12/2024,1/1/2051,FALSE,9/4/2025,DataBricks,5226adb5b4b63f362bea8be7994c42b8,3bdd9d94b27ebe2a2a21c30950109863
None,58016,"VX GLI 02 Lý Th??ng Ki?t, P. Quy Nh?n",81529,"LC GLI 425 Nguy?n Hu?, X. Tuy Ph??c",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,ff98f7894930e774ca656d88ea56158f,3e5270f6c588e584b43c589865873687
None,58105,"VX HCM 408 Lê Tr?ng T?n, P. Tây Th?nh",80740,"LC HCM 701 Lê Tr?ng T?n, P. Bình H?ng Hòa",VT,TRUE,8/1/2024,8/2/2050,FALSE,9/4/2025,DataBricks,9d97c9f8f6dcb12a18daacd2b3034934,f7fde9904bf77971c3cc02cec304d86c
None,58159,"VX HCM 337 Lê V?n Qu?i, P. Bình Tân",81728,"LC HCM 784 H??ng L? 2, P. Bình Tân",VT,TRUE,4/10/2025,4/11/2050,FALSE,9/4/2025,DataBricks,f1091c17cc43df85bec92b2b296a18e4,d1acdd7879764a3d719a6013166bdf36
None,58112,"VX HCM 454 Qu?c L? 13, P. B?n Cát",81812,"LC HCM 26 ???ng NE8, P. Th?i Hòa",VT,TRUE,9/1/2024,9/2/2050,FALSE,9/4/2025,DataBricks,ba05a4e7e32d1145e2fb706a6a50918a,d0732e0deff9f3459a4aaa3c3bc894f5
None,58026,"VX NAN 357 Nguy?n V?n C?, P. Thành Vinh",80073,"LC NAN 129 H?ng S?n, P. Tr??ng Vinh",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,513abad8c0403a74d24a466344af1547,dbcfa2842a2bac66b26895f062021952
None,58101,"VX PTO 2079 Hùng V??ng, P. Vi?t Trì",82127,"LC PTO 212 ???ng Nam, X. Phù Ninh",VT,TRUE,7/1/2025,7/2/2050,FALSE,9/4/2025,DataBricks,45a3726aebecd220e6157a83fac0a8fd,603656e6e6d297996b6d339bec3dc444
None,58081,"VX HCM Qu?c L? 51, P. Phú M?",80866,"LC HCM Bình Giã - Tô Nguy?t ?ình, P. Tân Thành",VT,TRUE,6/7/2024,1/1/2051,FALSE,9/4/2025,DataBricks,ca40765d4f003ac1988ddf1b7ea7c25e,550b16fcf109febaece884632e1df554
None,58154,"VX QNH 394 Quang Trung, P. Uông Bí",82274,"LC QNH 347-349 Bí Trung, P. Yên T?",VT,TRUE,8/1/2025,8/2/2050,FALSE,9/4/2025,DataBricks,cb3ea00e3937e9bd8b420958b7fac7bd,db8f2185a28350e603d6b2cb7c9f2a46
None,58123,"VX DNI 126 Qu?c L? 1A, X. Tr?ng Bom",80247,"LC DNI 571 T?nh L? 767, X. Bình Minh",VT,TRUE,9/5/2024,9/21/2050,FALSE,9/4/2025,DataBricks,cbf8315d80ed859c998312e034280738,c639088db4d85b8210bf1c80d5098800
None,58037,"VX HNI 216 Thái Hà, P. ??ng ?a",81825,"LC HNI 85 Kh??ng Th??ng, P. Kim Liên",VT,TRUE,9/1/2024,9/2/2050,FALSE,9/4/2025,DataBricks,eca5c3410b988f3e856a66152603e26f,784010b6dd234542bc58a0776a5b7ee2
None,58039,"VX CTO 312A-313 Nguy?n V?n Linh, P. Tân An",80361,"LC CTO 24 Nguy?n Hi?n, P. Tân An",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,136c83ee70e5ad97ba23e9459bba75f9,df532937418c607f6474c54b8aedd87d
None,58129,"VX THA 116-118 Nguy?n Hu?, P. Quang Trung",82105,"LC THA 145 Tr?n Phú, P. B?m S?n",VT,TRUE,6/1/2025,6/2/2050,FALSE,9/4/2025,DataBricks,127e7968687f28169d2ec700813214dd,bf2c9bdc4ec4c1dbcd96fbe6189bba40
None,58032,"VX HCM 1613 Chi L?ng, P. Bà R?a",80068,"LC HCM 109 Nguy?n Thanh ??ng, P. Bà R?a",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,963c10e7d76d297e1651572f40694ee4,ac9d10d56093cd14811dd386c3e15652
None,58068,"VX HCM 340-344 Qu?c L? 55, X. H? Tràm",82085,"LC HCM ???ng DT328, X. Bàu Lâm",VT,TRUE,3/1/2025,3/2/2050,FALSE,9/4/2025,DataBricks,d8a29064b0d2d8144d44755f3a838a9e,320eb1241f9c14dd96784fc72c03b198
None,58062,"VX TNN Ph? Ch? 1, X. ??i Phúc",82015,"LC TNN Xóm C?n, X. V?n Phú",VT,TRUE,2/1/2025,2/2/2050,FALSE,9/4/2025,DataBricks,0b0a17cf2fa39173dc88a8971d6fc18c,b709c526c5d7c2e53c19e5a0bf3ce73f
None,58127,"VX HYN 355 Lý Bôn, P. Tr?n H?ng ??o",81578,"LC HYN 855 Tr?n Nhân Tông, X. Ki?n X??ng",VT,TRUE,3/1/2025,3/2/2050,FALSE,9/4/2025,DataBricks,bd0044726126a9383eabfa06aec34b04,8a49c68a6e9c1274eefb4a9deffc0d76
None,58160,"VX GLI 167 Hùng V??ng, P. Pleiku",80398,"LC GLI 36 Tr?n Phú, P. Diên H?ng",VT,TRUE,4/24/2025,4/25/2050,FALSE,9/4/2025,DataBricks,489fb2a5934e8468004203b832f8f776,f2499d5173561a8edfb626a8ae70048f
None,58038,"VX HCM 1008-1010 Âu C?, P. Tân Bình",80854,"LC HCM 225 Tho?i Ng?c H?u, P. Phú Th?nh",VT,TRUE,2/1/2025,2/2/2050,FALSE,9/4/2025,DataBricks,eb7db050699f09cacec47baef074fbd0,ca3804f9d582017918bf590dd98dd633
None,58132,"VX QNH 95 V?nh Thông, P. M?o Khê",82224,"LC QNH 683 Hoàng Hoa Thám, P. M?o Khê",VT,TRUE,7/1/2025,7/2/2050,FALSE,9/4/2025,DataBricks,94f60fdbd1489a50513549210371c587,72a14a8abbbff21feb10eea2ca1b897e
None,58202,"VX HNI 56 Nguy?n Trãi, P. Thanh Xuân",80226,"LC HNI 274B Kh??ng Trung, P. Kh??ng ?ình",VT,TRUE,8/13/2025,8/14/2050,FALSE,9/4/2025,DataBricks,d0be8b41d7384bc2531f5727bbdc4bdd,ceff2272851b0ca1a3760433773c69fe
None,58092,"VX HNI 78 Tr?nh ?ình C?u, P. Ph??ng Li?t",80695,"LC HNI 106 Lê Tr?ng T?n, P. Ph??ng Li?t",VT,TRUE,6/28/2024,1/1/2051,FALSE,9/4/2025,DataBricks,4d84412a00627d442c2cded8f1831378,1350f3dfe5947b94da83d0032e60dc35
None,58079,"VX BNH 143 Tr?n H?ng ??o, P. Qu? Võ",81913,"LC BNH 90 Do Nha, P. Ph??ng Li?u",VT,TRUE,10/10/2024,10/11/2050,FALSE,9/4/2025,DataBricks,2f7913e2269ff11bb68a0b0a4a0c4bae,7ef1175884ada073f6726f025afda5a7
None,58143,"VX HNI 305-307 Bình ?à, X. Bình Minh",82185,"LC HNI 176 Kim Bài, X. Thanh Oai",VT,TRUE,6/1/2025,6/2/2050,FALSE,9/4/2025,DataBricks,e95e31262536e3e46712095388d11ca3,f0bf223386a195dfb7f4e731951d00d0
None,58080,"VX HCM 38 Liêu Bình H??ng, X. C? Chi",80029,"LC HCM 1 Liêu Bình H??ng, X. C? Chi",VT,TRUE,6/7/2024,1/1/2051,FALSE,9/4/2025,DataBricks,681fb52c3b878d714a5bfcadca886c55,631af2cddd095fa4c6757bea9cdfe6b7
None,58165,"VX LCI 689 ?i?n Biên, P. Yên Bái",80702,"LC LCI 315 Cao Th?ng, P. Yên Bái",VT,TRUE,5/1/2025,5/2/2050,FALSE,9/4/2025,DataBricks,bb2e45e8d85ad2e9f2ebb890b9de9341,6c5ae115d4bbdfe5295d95344c9e8dab
None,58161,"VX HNI Thôn N?i ??ng, X. Quang Minh",81319,"LC HNI Xóm 3, X. Yên Lãng",VT,TRUE,4/24/2025,4/25/2050,FALSE,9/4/2025,DataBricks,3014bb9a29dfa17af369218fdf83a8f0,afb2f8ca86300ddbb486f5b133003ba1
None,58109,"VX HNI 99-101 Qu?ng Oai, X. Qua?ng Oai",81820,"LC HNI 99 - 101 Qu?ng Oai, X. Qua?ng Oai",VTTTTC,TRUE,8/23/2024,8/24/2050,FALSE,9/4/2025,DataBricks,9cf3f6fa6a2bfee79690253545efb0ca,15696a027255fc9ab0fc815d50c1c754
None,58198,"VX HCM 123 Nguy?n ?nh Th?, P. Tân Th?i Hi?P",81568,"LC HCM 35 Nguy?n Th? Búp, P. Tân Th?i Hi?p",VT,TRUE,6/28/2025,6/29/2050,FALSE,9/4/2025,DataBricks,55b4e6fb96f330b21af3f57b8427cbe3,fd7b9733202ba3e97d9e5ca59ee826f3
None,58126,"VX DNI 626 Lê Du?n, X. Long Thành",80642,"LC DNI 491 Tr?n Phú, X. Nh?n Tr?ch",VT,TRUE,9/12/2024,9/28/2050,FALSE,9/4/2025,DataBricks,1c1acca85d52a3be631438843e7be671,e9e2facca28ab5eb23d04cfacb10afcf
None,58100,"VX HNI Khu D T? 5, X. Sóc S?n",81196,"LC HNI Khu ??t X2, X. Phúc Th?nh",VT,TRUE,7/26/2024,1/1/2051,FALSE,9/4/2025,DataBricks,818d172698db137ed2494f36584505c5,f9f989ed2cf619821a012e07d2acbd2b
None,58095,"VX HCM 278 Ph?m Ng? Lão, P. H?nh Thông",80295,"LC HCM 504 Nguy?n Thái S?n, P. An Nh?n",VT,TRUE,7/5/2024,1/1/2051,FALSE,9/4/2025,DataBricks,9920ddc11b9855ec7afe355786fa71fa,486bbed751f3abf3bed70e6b20f81798
None,58123,"VX DNI 126 Qu?c L? 1A, X. Tr?ng Bom",81809,"LC DNI 2145 Qu?c L? 1A, X. Bình Minh",VT,TRUE,9/5/2024,9/21/2050,FALSE,9/4/2025,DataBricks,2229b3c449e7546fc46d5f03924e836a,5b889b6ecff2744abc0dc970e0e67d0f
None,58160,"VX GLI 167 Hùng V??ng, P. Pleiku",80726,"LC GLI 02B Hùng V??ng, P. Diên H?ng",VT,TRUE,4/24/2025,4/25/2050,FALSE,9/4/2025,DataBricks,1472e8be4ad4aa7f058f95601edf4817,2c61903fc4b7367c86009ee612c8d11d
None,58161,"VX HNI Thôn N?i ??ng, X. Quang Minh",81910,"LC HNI Thôn B?ch Tr?, X. Ti?n Th?ng",VT,TRUE,4/24/2025,4/25/2050,FALSE,9/4/2025,DataBricks,19c249596ebef4398c70eeeae407dc5c,3fd1c44565f2812d60129d2f7dcdc840
None,58091,"VX HNI Qu?c L? 32, X. Hoài ??c",81280,"LC HNI Xóm 7 V?n Trì, P. Tây T?u",VT,TRUE,8/1/2025,8/2/2050,FALSE,9/4/2025,DataBricks,9ecfb4f73a83feb89d7c0975195da484,9baac278bcab3502a181c1cb32034a48
None,58064,"VX AGG 94 Th? Khoa Huân, P. Châu ??c",81916,"LC AGG 1136 Tôn ??c Th?ng, P. Châu ??c",VT,TRUE,2/1/2025,2/2/2050,FALSE,9/4/2025,DataBricks,8af37e51585d4a85a5222157246000ec,2675edc910811f068bcf56b6f8c16647
None,58187,"VX LCU 45 ???ng 30/4, P. Tân Phong",82244,"LC LCU 45 ???ng 30/04, P. Tân Phong",VTTTTC,TRUE,6/28/2025,6/29/2050,FALSE,9/4/2025,DataBricks,d6e5391911b95d6a4c23184a9cd39c21,e11752120f06d5faec489accfcbfe8c4
None,58150,"VX DNI F267 Võ Th? Sáu, P. Tr?n Biên",80352,"LC DNI 26/6 Cách M?ng Tháng Tám, P. Tr?n Biên",VT,TRUE,4/11/2025,4/12/2050,FALSE,9/4/2025,DataBricks,9cdd8c1b25494b436f2a5413436c5eb7,3074c01ae39510712174e7614efd501c
None,58088,"VX PTO 285 Mê Linh, P. V?nh Phúc",81353,"LC PTO TDP Ph? Me, X. Tam D??ng",VT,TRUE,4/1/2025,4/2/2050,FALSE,9/4/2025,DataBricks,393e44d44f1f6c8a77e721243827fd07,a8bb2f51fbd855fec22fdbd72ccde2d7
None,58022,"VX DTP 248A Tr?n H?ng ??o, P. ??o Th?nh",80042,"LC DTP 91 ?p B?c, P. ??o Th?nh",VT,TRUE,7/15/2025,7/16/2050,FALSE,9/4/2025,DataBricks,a371101a2a30205e4b0a13d620d47a83,9472786b333b776b7eab46cf65c8e1fe
None,58086,"VX AGG 327 Nguy?n Trung Tr?c, ??c khu Phú Qu?c",82166,"LC AGG 42 Tr?n Phú, ??c khu Phú Qu?c",VT,TRUE,7/1/2025,7/2/2050,FALSE,9/4/2025,DataBricks,b0b453df9f3a9732a2dce92adda04da1,cf1f9529270e242e50025e96946abd0a
None,58145,"VX HCM 1086 Lê V?n L??ng, X. Nhà Bè",81018,"LC HCM 366 Nguy?n V?n T?o, X. Hi?P Ph??c",VT,TRUE,3/6/2025,3/7/2050,FALSE,9/4/2025,DataBricks,d5bf682338804b1191ade6a4d1e2f197,2f72bf41eb5f113d7694fdd002944acf
None,58085,"VX DNI 371 Nguy?n T?t Thành, P. Ph??c Bình",81287,"LC DNI 189 ?T759, X. ?a Kia",VT,TRUE,6/14/2024,1/1/2051,FALSE,9/4/2025,DataBricks,0bdd0d5c0f4c719dfa73e3351e368814,5e7846e513a87fe1473e9710baf9df24
None,58160,"VX GLI 167 Hùng V??ng, P. Pleiku",80414,"LC GLI 203 Hùng V??ng, P. Pleiku",VT,TRUE,4/24/2025,4/25/2050,FALSE,9/4/2025,DataBricks,f7aeaddbc1635bb830961bda16c69417,7a1b155f4080117e90fd8efe588deb56
None,58054,"VX NBH 245 Nguy?n Công Tr?, P. Hoa L?",81233,"LC NBH 1081-1083 Nguy?n Công Tr?, P. ?ông Hoa L?",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,6ffde493dc21aeecd9e47ce5dfb9d0ee,3f6fd4bc70e0ab540a54d589a43a5e79
None,58131,"VX BNH 229-231 Minh Khai, P. T? S?n",81528,"LC BNH 279-281 Tr?n Phú, P. T? S?n",VT,TRUE,2/6/2025,2/7/2050,FALSE,9/4/2025,DataBricks,487238041c1bc9c8ab31149af3adbf72,b32a96698dd09ae321f0cd005f89034a
None,58150,"VX DNI F267 Võ Th? Sáu, P. Tr?n Biên",80036,"LC DNI 126C Phan ?ình Phùng, P. Tr?n Biên",VT,TRUE,4/11/2025,4/12/2050,FALSE,9/4/2025,DataBricks,8553fa5b9517c7c8d5a0dbf04897abac,8d5a624d94fd5c1c6d4374882c5d2555
None,58075,"VX NBH TDP 02, X. Ý Yên",81747,"LC NBH Th?a ??t 198-199, T? B?n ?? 15, X. V? B?n",VT,TRUE,9/1/2024,9/2/2050,FALSE,9/4/2025,DataBricks,eaef6ffd1409a39c7bac5beee31dbf90,494876e6a7723d4c27c51b32173671bf
None,58121,"VX TQG 291 Nguy?n Thái H?c, P. Hà Giang 2",81102,"LC TQG 86 Tr?n Phú, P. Hà Giang 2",VT,TRUE,10/10/2024,10/11/2050,FALSE,9/4/2025,DataBricks,df421bb3eaeeaaaf5f0ed61b9e98f390,0dd87c5eda23c4dd64c8122d37e60d6c
